Scan,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,Serial,Target
taylor colledge 574077,0.3277156,0.3337893,0.3312806,0.3325118,0.3301787,0.3305739,0.332341,0.3295977,0.3342907,0.3354875,0.3375598,0.3409445,0.3445349,0.3482027,0.3509861,0.3554977,0.3581737,0.3600364,0.3611245,0.3643457,0.3653695,0.3652405,0.3668834,0.3667907,0.3665642,0.3660646,0.3663545,0.3650349,0.3639128,0.3629907,0.3610983,0.3603366,0.3588685,0.3567554,0.3560926,0.3545426,0.3546754,0.3534773,0.3519035,0.3506077,0.3500486,0.3493271,0.3486949,0.3485088,0.3480845,0.3477002,0.3470326,0.3465687,0.3469125,0.3468829,0.3470956,0.3475838,0.348259,0.3475519,0.349046,0.349343,0.3493848,0.3508055,0.3547871,0.3590395,0.3657878,0.3724916,0.3826995,0.3909231,0.3957579,0.4028348,0.4086705,0.4149407,0.4211766,0.4256339,0.4310203,0.4384598,0.4443377,0.4481859,0.446838,0.4435219,0.4410058,0.4388254,0.4376819,0.4353123,0.4326471,0.4303409,0.4270914,0.4235109,0.4213328,0.4184441,0.4168534,0.4143185,0.4130062,0.4114922,0.4108622,0.4096547,0.4080679,0.4076982,0.4066376,0.406428,0.4056109,0.4047891,0.4052368,0.4041709,0.4050305,0.4061712,0.4069262,0.4083602,0.4103801,0.413636,0.4166927,0.4206451,0.4264963,0.4324113,0.4392448,0.446289,0.4545275,0.4638035,0.47407,0.4839129,0.495203,0.5067757,0.5190793,0.5311363,0.5468159,0.5568826,0.5668961,0.5780393,0.5912946,0.6099389,0.6336598,0.6650783,0.7049904,0.7571126,0.8233656,0.9294884,1.019135,1.114058,1.211513,1.313035,1.414762,1.520484,1.615338,1.701452,1.783682,1.859085,1.920353,1.988918,2.041472,2.078932,2.124277,2.183756,2.176289,2.223729,2.226048,2.227701,2.207114,2.225619,2.178644,2.161538,2.120719,2.072339,2.058881,2.016878,1.959195,1.917408,1.869611,1.833892,1.785102,1.731866,1.699963,1.655786,1.611835,1.579269,1.537015,1.513578,1.487128,1.455391,1.425973,1.403985,1.377249,1.365169,1.324647,1.31617,1.292217,1.275208,1.259702,1.245598,1.224596,1.217214,1.191514,1.180845,1.161592,1.134936,1.121682,1.104957,1.095408,1.080034,1.058381,1.051391,1.034842,1.024385,1.009897,0.9961191,0.9848129,0.9710784,0.9555383,0.9470546,0.935498,0.9274358,0.9150354,0.9069417,0.9012873,0.8910905,0.88783,0.8846183,0.873474,0.8751349,0.8699573,0.8653288,0.8772106,0.884665,0.9013296,0.92339,0.9305373,0.9904742,0.9862831,1.009826,0.9854351,1.018645,1.039038,1.02655,716R007,Taylor_Colledge_Vanilla_Extract_574077
taylor colledge 574077,0.3292882,0.3315826,0.3298894,0.33218,0.3296616,0.3303494,0.3310629,0.3315906,0.3348093,0.3368813,0.3374009,0.3411329,0.3448754,0.3484206,0.3509738,0.3543019,0.3584285,0.3606433,0.3618933,0.3637272,0.3652359,0.3653037,0.3660421,0.3675081,0.3661081,0.3643304,0.3647422,0.364333,0.362983,0.3633107,0.3608286,0.359389,0.3578297,0.3573638,0.3550366,0.354434,0.3533209,0.3520629,0.3510876,0.3503362,0.3501166,0.3494165,0.3487144,0.3476667,0.3469221,0.3468089,0.3458538,0.3465687,0.3459402,0.3466373,0.3461083,0.3470314,0.3474863,0.3469354,0.3469401,0.3487214,0.3492359,0.3501668,0.3537483,0.3583806,0.3652153,0.3725352,0.3832831,0.3908053,0.396156,0.4027931,0.4086425,0.4142684,0.4193909,0.4258086,0.4314555,0.437672,0.4443353,0.4472841,0.4465966,0.4437238,0.440349,0.4383004,0.4361726,0.4335874,0.4313589,0.4294572,0.4268613,0.4230306,0.4213111,0.4174678,0.4150619,0.4132508,0.4115953,0.4108187,0.4090674,0.4081824,0.4072007,0.4066219,0.4053899,0.4045789,0.4042881,0.4029653,0.4039579,0.4029049,0.4041556,0.4046603,0.4061948,0.4076347,0.4101914,0.4129418,0.4155927,0.4196608,0.426012,0.4312945,0.4380016,0.4458563,0.4542248,0.4632183,0.473596,0.484484,0.495726,0.507672,0.5187351,0.5317897,0.5470449,0.5577405,0.5676522,0.5785777,0.5935612,0.6113321,0.6359953,0.666585,0.7082752,0.7624778,0.8301538,0.9363446,1.026038,1.121897,1.223787,1.323808,1.428745,1.531392,1.615413,1.703914,1.783088,1.869805,1.928605,1.985194,2.044834,2.108494,2.14152,2.130896,2.174833,2.214469,2.173306,2.19732,2.203593,2.158995,2.204552,2.110723,2.113039,2.083903,2.021342,1.978284,1.929682,1.895077,1.843243,1.806105,1.760172,1.727424,1.663823,1.63199,1.593131,1.558999,1.524332,1.490671,1.461823,1.43373,1.40915,1.383295,1.366853,1.340381,1.31494,1.292351,1.283721,1.267041,1.245581,1.23422,1.211697,1.194676,1.183313,1.169495,1.147457,1.128378,1.110725,1.097787,1.079658,1.064995,1.055076,1.041741,1.025295,1.012509,1.001863,0.9893183,0.9820201,0.9647252,0.9518398,0.9366793,0.9267323,0.9164436,0.9084299,0.8996255,0.8924297,0.8810241,0.8840147,0.8733295,0.8671585,0.8642347,0.8556342,0.8590691,0.8649527,0.8833002,0.8863491,0.9165145,0.9561387,0.9606816,0.9743248,1.014701,1.031578,1.01981,1.06391,0.9779429,716R007,Taylor_Colledge_Vanilla_Extract_574077
taylor colledge 574077,0.3289993,0.3320683,0.3296348,0.330712,0.3287516,0.3307098,0.3321636,0.330513,0.33341,0.337355,0.3366454,0.3406781,0.3442419,0.3471371,0.3514196,0.3548424,0.3579412,0.3603571,0.361655,0.3653702,0.3648874,0.3661459,0.366191,0.3665075,0.3663774,0.3661965,0.3651946,0.3654028,0.3640718,0.3622302,0.36151,0.3596043,0.3596041,0.3578718,0.3562388,0.3551115,0.3535775,0.3534863,0.3516277,0.3506519,0.3503689,0.3485739,0.3479508,0.3478169,0.3484029,0.3468789,0.3469798,0.3462098,0.3472288,0.3469246,0.3470292,0.3470293,0.3478663,0.346991,0.3482247,0.3490827,0.3494634,0.3510172,0.3544712,0.3587331,0.3644467,0.3726071,0.3821834,0.3898151,0.3961996,0.4021059,0.4078934,0.4134347,0.4194597,0.4247544,0.430804,0.4374202,0.4445694,0.4476534,0.4471512,0.4433952,0.4397299,0.4385062,0.4370188,0.4349999,0.4324051,0.4305006,0.4272867,0.4239656,0.4222975,0.4187091,0.4163502,0.4144923,0.413168,0.4120164,0.4104326,0.4091651,0.4082066,0.4078725,0.4072217,0.4057953,0.4055748,0.4043026,0.4056612,0.4046977,0.4052735,0.40591,0.407144,0.4087465,0.4107729,0.4134443,0.4160419,0.4199209,0.4267697,0.4323329,0.4387274,0.4464001,0.4548354,0.463515,0.473269,0.4843913,0.4947236,0.5063311,0.5183099,0.5301707,0.5461985,0.5564272,0.5662777,0.5764281,0.5910745,0.6086662,0.6323154,0.6623228,0.7032894,0.7544171,0.8203412,0.9249042,1.013007,1.107624,1.205363,1.308155,1.407803,1.508407,1.596745,1.687022,1.770495,1.851953,1.922439,2.004205,2.033771,2.04138,2.098829,2.128766,2.183736,2.203748,2.167455,2.273996,2.210465,2.196903,2.171128,2.139017,2.092385,2.080386,2.04073,2.004449,1.977177,1.914754,1.866378,1.829559,1.787617,1.739005,1.691483,1.659106,1.618704,1.571466,1.540397,1.510678,1.482949,1.457696,1.435151,1.408324,1.38685,1.358485,1.338989,1.316294,1.294977,1.285592,1.266519,1.247739,1.228396,1.210487,1.198241,1.180164,1.16626,1.142454,1.12074,1.111178,1.095035,1.078635,1.063268,1.052426,1.036959,1.02632,1.011329,1.003402,0.9872754,0.9666214,0.963687,0.9510416,0.9327787,0.9269117,0.9159107,0.9128444,0.8968917,0.8909535,0.8823582,0.8818875,0.8761848,0.8716375,0.8701088,0.8747367,0.8783728,0.8758809,0.9078254,0.9188635,0.9377729,0.9731302,0.9802301,1.015028,1.027428,1.002548,1.017218,1.005472,716R007,Taylor_Colledge_Vanilla_Extract_574077
taylor colledge 574077 b,0.3300154,0.3281257,0.3272395,0.3273253,0.3310881,0.3288769,0.3313245,0.331373,0.3334031,0.3358537,0.3375136,0.3418092,0.3486252,0.3477824,0.3503313,0.3540294,0.3582307,0.3604368,0.3618081,0.3638859,0.3648949,0.365137,0.3653789,0.3657699,0.3652146,0.3658164,0.3651135,0.363717,0.3637205,0.3617901,0.3604508,0.3591107,0.3581958,0.3564934,0.3551745,0.3542309,0.3531676,0.3520275,0.3506588,0.3497412,0.3487415,0.347617,0.3471365,0.3466385,0.3477316,0.3471068,0.3469343,0.3460768,0.3459722,0.3463442,0.3458169,0.3466549,0.3461956,0.3472395,0.3473533,0.3481024,0.3487216,0.3508429,0.3533473,0.3573689,0.3641268,0.3733757,0.3827796,0.3895937,0.3963498,0.4025685,0.4085023,0.41385,0.4198533,0.4252826,0.4312033,0.4383301,0.44285,0.4469618,0.4464053,0.4424236,0.440328,0.4378493,0.4358715,0.4339634,0.4312529,0.4280284,0.4251554,0.4231273,0.4205113,0.4168696,0.414142,0.4128422,0.4120263,0.4098659,0.4086913,0.407968,0.4068334,0.4052258,0.4050394,0.4047894,0.4039553,0.402939,0.4031163,0.4032093,0.403515,0.4044701,0.4052724,0.4070964,0.4086423,0.4121567,0.4152811,0.4191782,0.4258154,0.43119,0.438644,0.4458934,0.4535111,0.4638509,0.4738984,0.4848874,0.4964315,0.5075622,0.5194159,0.5312655,0.5470461,0.557193,0.5679346,0.5796311,0.5946207,0.6131698,0.6379645,0.668714,0.7115515,0.7669107,0.8332759,0.9409795,1.033059,1.127688,1.235466,1.336806,1.438005,1.533651,1.632331,1.726243,1.807331,1.884574,1.929665,2.014505,2.064966,2.088647,2.135761,2.155813,2.190205,2.208443,2.233052,2.188122,2.25758,2.190713,2.125175,2.113439,2.120337,2.053705,2.014436,1.981484,1.916707,1.898275,1.844132,1.800755,1.742265,1.722863,1.665003,1.62141,1.595893,1.546686,1.518871,1.483738,1.462035,1.431234,1.403909,1.381407,1.367893,1.338243,1.316415,1.295199,1.270503,1.261509,1.245579,1.226224,1.21064,1.193901,1.176345,1.160101,1.145988,1.121808,1.106724,1.090062,1.077806,1.06225,1.055229,1.037595,1.022214,1.013459,0.995827,0.9813843,0.9771318,0.9614291,0.9497071,0.9339741,0.9278955,0.916829,0.906303,0.8992184,0.893455,0.8820834,0.8748542,0.8665107,0.8602462,0.8573678,0.8626407,0.8558214,0.8576945,0.8662522,0.8813319,0.9001847,0.9356474,0.9763013,0.9921049,0.9765033,0.9913706,1.054968,1.024673,0.9843476,716R007,Taylor_Colledge_Vanilla_Extract_574077
taylor colledge 574077 b,0.3287659,0.3309385,0.3275856,0.3273253,0.3313028,0.3288001,0.3303316,0.3339024,0.3340814,0.3339087,0.3380515,0.3422449,0.3439856,0.3481412,0.3519548,0.3550406,0.3583777,0.3597734,0.3624098,0.364073,0.3654842,0.3650299,0.3653645,0.3670467,0.3661716,0.3662005,0.3662131,0.3643392,0.3639756,0.3618181,0.3608672,0.3604376,0.358954,0.3568817,0.355533,0.3549931,0.3543423,0.351741,0.3507389,0.3498405,0.3493816,0.3487558,0.3475363,0.3473534,0.3484753,0.3469602,0.346328,0.3470478,0.3465416,0.3470052,0.3469732,0.3472513,0.3471469,0.3476812,0.348425,0.3483647,0.349239,0.351533,0.3545162,0.3579283,0.3645424,0.3724415,0.3829358,0.389648,0.3965561,0.4021978,0.4081093,0.4135458,0.4199699,0.4252013,0.4308158,0.4381917,0.4442512,0.4478376,0.4465273,0.4429303,0.4411145,0.4385758,0.4367431,0.4346072,0.4321181,0.4301606,0.4261922,0.4243034,0.4206159,0.4176578,0.415289,0.4147452,0.4124953,0.4113114,0.4091607,0.409152,0.4072474,0.4066135,0.406576,0.4055347,0.404411,0.404267,0.4040635,0.4035411,0.4040553,0.4049874,0.4062616,0.4076394,0.4098845,0.4130629,0.4160704,0.4199291,0.4263254,0.4316261,0.4386901,0.4462785,0.4538253,0.46349,0.4737959,0.4846335,0.4951889,0.5069169,0.5188774,0.5306117,0.5463359,0.5559157,0.5668152,0.5776922,0.5918126,0.6104501,0.6341956,0.6650499,0.7048155,0.7589273,0.8239431,0.92979,1.01711,1.112854,1.211213,1.313884,1.420193,1.516272,1.611316,1.693819,1.783617,1.859712,1.905468,1.993262,2.035003,2.097635,2.114655,2.160723,2.147306,2.192694,2.188609,2.188969,2.217072,2.179737,2.15668,2.109293,2.107391,2.075604,2.017671,2.006809,1.963731,1.904931,1.869516,1.818629,1.77366,1.722555,1.683133,1.64593,1.603591,1.568232,1.526918,1.500968,1.470008,1.446518,1.418243,1.394253,1.366518,1.343718,1.325546,1.303247,1.28558,1.270753,1.255703,1.236066,1.224659,1.200741,1.189869,1.174251,1.156965,1.133321,1.116838,1.102363,1.089537,1.071761,1.061458,1.044788,1.03062,1.02326,1.003907,0.9946449,0.9802423,0.9670907,0.9572055,0.943181,0.9361982,0.9219879,0.9120939,0.9016944,0.8964222,0.8876221,0.8856437,0.8759334,0.8656913,0.8678829,0.863519,0.8640218,0.8654016,0.880298,0.8937001,0.9146738,0.9492747,0.9671147,0.9992824,1.004235,1.040392,1.012706,0.9846036,1.030259,716R007,Taylor_Colledge_Vanilla_Extract_574077
taylor colledge 574077 b,0.3278544,0.3303778,0.3279705,0.3300337,0.3271656,0.3282155,0.3318782,0.3329455,0.3345609,0.3350086,0.3364171,0.3415773,0.3434201,0.347792,0.3504595,0.3542571,0.3586581,0.3599418,0.3618288,0.3624499,0.3644472,0.3647891,0.3660854,0.3647198,0.3663703,0.3643513,0.3649727,0.3641613,0.3628766,0.3621584,0.3604485,0.3592288,0.3575311,0.3564406,0.3555147,0.354478,0.3527108,0.35158,0.3511526,0.3496706,0.3479145,0.3480347,0.3477093,0.3471472,0.3474028,0.3469687,0.3463492,0.346583,0.3454141,0.346513,0.3463936,0.3459726,0.3470147,0.3472931,0.3474276,0.3478711,0.3488974,0.3505252,0.3539575,0.3580467,0.364834,0.3726247,0.3830406,0.3898585,0.3976232,0.4031113,0.408973,0.4147192,0.4196011,0.4256227,0.4310179,0.4378302,0.4438438,0.4477597,0.4455138,0.4430383,0.4388765,0.4385645,0.4357981,0.4345199,0.4322467,0.4287282,0.4258367,0.422876,0.4204621,0.417416,0.4141401,0.4126097,0.4114325,0.410546,0.4084314,0.4074101,0.4066966,0.4059394,0.4051479,0.4043709,0.403605,0.4035783,0.4037774,0.4026048,0.4032051,0.4040837,0.4056364,0.4071933,0.4089472,0.4123222,0.4153302,0.4196036,0.4253557,0.431408,0.4388839,0.4455408,0.4541299,0.4639245,0.4735791,0.4846545,0.4961726,0.5075752,0.5201146,0.5313768,0.5471741,0.557479,0.5686339,0.5792448,0.5941354,0.612453,0.6370147,0.6684787,0.7108164,0.7632316,0.8315563,0.9394069,1.029333,1.126937,1.230322,1.336594,1.436218,1.533046,1.625281,1.713253,1.781985,1.856844,1.93864,2.002985,2.056063,2.063454,2.117676,2.171345,2.149447,2.200159,2.190306,2.17496,2.170419,2.162928,2.166928,2.13664,2.088403,2.059361,2.042181,1.982927,1.933493,1.877513,1.838878,1.803392,1.752407,1.713083,1.660519,1.625286,1.5882,1.553534,1.518559,1.483488,1.464115,1.439134,1.403909,1.38491,1.355139,1.334532,1.315112,1.291531,1.276508,1.259232,1.242981,1.227806,1.210365,1.195199,1.177486,1.16058,1.14594,1.122207,1.106793,1.096726,1.07466,1.06617,1.05092,1.037072,1.020925,1.007167,1.001841,0.9846299,0.9742445,0.9568052,0.9462109,0.9324724,0.9244305,0.9189281,0.9054239,0.8971136,0.8873404,0.883641,0.873607,0.8725224,0.859456,0.8632715,0.861156,0.8546485,0.8614462,0.8709285,0.8761485,0.906292,0.9156327,0.9690439,0.9763606,0.9826317,1.008608,1.00223,1.01562,1.065922,716R007,Taylor_Colledge_Vanilla_Extract_574077
taylor colledge 574077 b,0.3293529,0.3272446,0.3292585,0.3302499,0.3299063,0.3301198,0.3298708,0.3324873,0.3339173,0.3354248,0.3371882,0.340188,0.3444237,0.3474847,0.3522704,0.354564,0.3583278,0.3601398,0.3630903,0.3641109,0.3651374,0.3653098,0.3664607,0.3662054,0.3667681,0.3657198,0.365609,0.3647515,0.3627996,0.3625363,0.3615099,0.3587935,0.3578379,0.356753,0.3555238,0.3543216,0.354419,0.3516404,0.3508923,0.3502534,0.3499105,0.3486817,0.3478802,0.346793,0.3479302,0.3460565,0.3462901,0.3471698,0.3463469,0.3461484,0.3455413,0.3472575,0.3467422,0.3483259,0.347174,0.3482387,0.3493239,0.3510693,0.3546733,0.3578375,0.3648919,0.3731442,0.3826703,0.3901619,0.396962,0.403685,0.4092706,0.4140625,0.4201366,0.4260421,0.4306786,0.4383374,0.4444954,0.4477524,0.4463001,0.4429561,0.4398444,0.4386574,0.4372888,0.4343583,0.4315183,0.4289295,0.4251246,0.4235277,0.4208091,0.4173317,0.4151572,0.4131763,0.4118319,0.4103192,0.4090569,0.4075885,0.4069462,0.4061994,0.4056022,0.4042833,0.4040536,0.4029277,0.4036879,0.403459,0.4034789,0.4052315,0.4057829,0.4075686,0.4092384,0.4123544,0.4156157,0.419599,0.4259367,0.4322778,0.4383662,0.4460964,0.454166,0.4635351,0.4741683,0.4850117,0.4956751,0.5074091,0.5192262,0.5316016,0.5480525,0.5571784,0.5674548,0.5801459,0.5935639,0.6131458,0.6370631,0.6685756,0.709696,0.765083,0.8323024,0.9410218,1.029145,1.130521,1.228596,1.333308,1.44081,1.540641,1.635727,1.707696,1.788663,1.864831,1.942743,2.010798,2.04959,2.094517,2.106336,2.152339,2.1516,2.209231,2.221837,2.222272,2.213462,2.203929,2.160572,2.112239,2.101099,2.061717,2.063804,1.992483,1.932415,1.903207,1.842447,1.798939,1.765484,1.733009,1.666883,1.634306,1.593774,1.559082,1.5212,1.485195,1.456407,1.43988,1.40902,1.376982,1.362107,1.345489,1.314577,1.294165,1.280564,1.256423,1.245689,1.232955,1.211389,1.194749,1.179816,1.163466,1.146387,1.125411,1.109015,1.091003,1.079337,1.066025,1.050579,1.039954,1.025431,1.011888,0.9983545,0.9867825,0.977782,0.962481,0.9497601,0.9347111,0.9276615,0.9174919,0.9063782,0.900362,0.8898594,0.8843039,0.8755193,0.8730611,0.8627898,0.8592058,0.859322,0.8582752,0.8638644,0.8677317,0.8842026,0.9060232,0.9593026,0.9666871,0.9970562,1.011494,1.013746,0.9961065,1.021857,1.061591,716R007,Taylor_Colledge_Vanilla_Extract_574077
taylor colledge 574077 b,0.3280309,0.3319194,0.3309069,0.3294359,0.3296341,0.3303629,0.331932,0.3324678,0.3351788,0.3361931,0.3385332,0.3400316,0.3441844,0.3489881,0.3517129,0.355471,0.358783,0.3602629,0.3629396,0.3645487,0.3649666,0.3655291,0.3659002,0.3662078,0.3662567,0.3660473,0.3659615,0.3645523,0.3641793,0.3621024,0.3608346,0.3595649,0.3579026,0.3578437,0.3557112,0.3547094,0.353546,0.3517925,0.3507589,0.3494743,0.3498292,0.3483592,0.3479256,0.347304,0.3479473,0.3468455,0.3457923,0.3462069,0.3465689,0.3458944,0.3464476,0.3467791,0.3476202,0.3469653,0.3480076,0.3491755,0.3495373,0.3507785,0.3541039,0.3577678,0.3650335,0.373011,0.383179,0.3902389,0.3969895,0.4030789,0.4096248,0.4134727,0.4201533,0.4253233,0.4315286,0.4381165,0.4439316,0.4488396,0.4469535,0.4439502,0.4409968,0.4384241,0.4371595,0.4350378,0.4319102,0.4291981,0.4262477,0.4230649,0.4205547,0.4172147,0.4148448,0.4135939,0.4119645,0.4106586,0.4093735,0.4081969,0.4074545,0.4061015,0.4052047,0.4049036,0.4039423,0.4034378,0.4036463,0.403655,0.4034586,0.4049703,0.4058925,0.4074809,0.4094347,0.4123314,0.4156541,0.4195188,0.4258496,0.431874,0.438841,0.4464268,0.4543183,0.463607,0.4745975,0.4848173,0.4958152,0.5079535,0.5193988,0.5315996,0.5476924,0.5576419,0.5681661,0.5795781,0.594108,0.613578,0.6361128,0.667147,0.7102113,0.7686473,0.8312492,0.937777,1.029945,1.126766,1.228627,1.330491,1.433989,1.539856,1.626547,1.720326,1.798397,1.872603,1.920057,1.986938,2.065817,2.102392,2.15385,2.141913,2.179214,2.159636,2.208732,2.232261,2.200958,2.196259,2.157032,2.138164,2.112491,2.032522,2.017996,1.985947,1.940844,1.907275,1.86075,1.810902,1.757679,1.722453,1.667095,1.634874,1.595814,1.555721,1.528308,1.492554,1.458677,1.440397,1.412569,1.37822,1.361395,1.341827,1.317798,1.2979,1.277515,1.265047,1.244835,1.234658,1.217013,1.197922,1.18468,1.16586,1.144611,1.129342,1.10847,1.096738,1.081462,1.06617,1.049767,1.035899,1.026777,1.012103,1.002571,0.9851274,0.9763869,0.961238,0.949389,0.9355866,0.9298896,0.9169786,0.9064426,0.9004274,0.8944308,0.8835624,0.8778783,0.8732888,0.8660347,0.8654756,0.8647427,0.8622633,0.8649076,0.8712405,0.8915594,0.9058553,0.9356897,0.9673286,0.9927708,0.9770973,1.025535,1.037304,1.056051,1.039298,716R007,Taylor_Colledge_Vanilla_Extract_574077
taylor colledge 574077 b,0.3317932,0.3306288,0.3289111,0.3282357,0.3305033,0.3301554,0.3326536,0.3336093,0.335664,0.3347028,0.3394373,0.3413882,0.34467,0.349046,0.3516945,0.3549324,0.3581503,0.3606189,0.3632177,0.3641641,0.3658214,0.3657045,0.365857,0.366284,0.3665195,0.365555,0.3652849,0.3646718,0.3637907,0.362177,0.3611116,0.3592775,0.358242,0.3567806,0.3559535,0.3546981,0.3539879,0.351381,0.3513574,0.3496882,0.3499281,0.3479129,0.3473871,0.3469175,0.3479537,0.3473043,0.3463196,0.3465179,0.3461752,0.3458756,0.3463563,0.347129,0.3465379,0.3470085,0.3478238,0.3483874,0.3490009,0.3504982,0.3549541,0.3582876,0.3649584,0.3724939,0.3833487,0.3903024,0.3967624,0.4032367,0.4089472,0.414757,0.4197581,0.424852,0.4309746,0.4384466,0.4438365,0.4478912,0.4457957,0.4427496,0.4401507,0.438705,0.4360847,0.4340288,0.4320773,0.4287471,0.4257526,0.4234411,0.4213657,0.4172895,0.4150198,0.4133296,0.41191,0.4100353,0.4091308,0.4080755,0.4073021,0.4059546,0.404634,0.4044354,0.4036819,0.4030729,0.4035777,0.4035111,0.4029675,0.4043707,0.4051322,0.4074132,0.4094961,0.412641,0.4157539,0.4189303,0.4251245,0.4322636,0.4381884,0.4464494,0.4544446,0.4635568,0.4741615,0.4851413,0.4960037,0.5077707,0.5199151,0.5319496,0.5474402,0.5571992,0.5683206,0.5797371,0.5951868,0.6131411,0.6376144,0.6687777,0.710592,0.7648101,0.8327416,0.9400606,1.032188,1.132827,1.228297,1.336568,1.438558,1.540471,1.628883,1.706917,1.802065,1.869423,1.94403,2.003785,2.062565,2.09007,2.135345,2.135209,2.176007,2.215986,2.20471,2.202667,2.187674,2.187401,2.18067,2.139438,2.070865,2.073982,2.013857,1.97915,1.941558,1.921029,1.839361,1.813434,1.759192,1.715701,1.680335,1.627824,1.588741,1.563179,1.520998,1.493148,1.462415,1.437226,1.409814,1.382846,1.359201,1.341427,1.309777,1.29677,1.278582,1.26165,1.243461,1.224901,1.213419,1.198479,1.176771,1.16432,1.143491,1.121012,1.109573,1.093381,1.079157,1.065345,1.050437,1.037965,1.02409,1.009831,0.9996666,0.9863362,0.9768018,0.9570678,0.9466214,0.9406739,0.9256459,0.9134023,0.9123768,0.8986424,0.8889925,0.8841128,0.8719876,0.87097,0.8654879,0.8591386,0.8546685,0.8571611,0.8626347,0.8695936,0.8826174,0.9192203,0.9344641,0.9877002,0.9652129,1.009728,1.026148,1.007325,1.036539,1.055664,716R007,Taylor_Colledge_Vanilla_Extract_574077
taylor colledge 574077 b,0.329894,0.331911,0.3303645,0.3295223,0.3280105,0.3288178,0.3289774,0.333043,0.3333145,0.3355841,0.3378583,0.3414381,0.3444507,0.3499333,0.3518139,0.3553187,0.3597005,0.3604368,0.3633061,0.3643057,0.3644744,0.3650956,0.3658329,0.3666628,0.3667231,0.3666463,0.3652215,0.3646554,0.3633042,0.3622797,0.3611069,0.3597226,0.3574943,0.3570266,0.3558506,0.3551226,0.3533928,0.3521059,0.3520593,0.3503462,0.3492785,0.3481784,0.3485319,0.3475468,0.3473495,0.3466715,0.3469533,0.3462678,0.3466254,0.3468049,0.3459932,0.3471125,0.3467546,0.3480055,0.3471471,0.3482738,0.349121,0.3509176,0.3543111,0.3590112,0.3649949,0.3726945,0.3831723,0.3892567,0.3965973,0.4026358,0.4096506,0.4149179,0.4190734,0.4251462,0.4324358,0.4377065,0.4443391,0.4476404,0.4471931,0.4426229,0.4402981,0.4385328,0.437213,0.4347187,0.4319466,0.4294228,0.4256827,0.4237955,0.4205843,0.4177308,0.4161068,0.4138324,0.4116721,0.4106533,0.4097556,0.4079039,0.4082875,0.4068723,0.4054619,0.4049532,0.4048195,0.4044256,0.4033828,0.4037309,0.4045022,0.4048257,0.4057984,0.407404,0.4093519,0.4121843,0.4161011,0.4201529,0.4254209,0.4315853,0.438317,0.4464074,0.4542561,0.4636387,0.4744692,0.4847735,0.4963452,0.5067807,0.5193609,0.5308439,0.5472533,0.5571659,0.5673649,0.5786914,0.5940897,0.6121106,0.6367113,0.6681136,0.7084348,0.7634513,0.8299209,0.9365402,1.026497,1.1245,1.224123,1.324859,1.435351,1.533965,1.616596,1.708446,1.793351,1.862108,1.928109,1.988719,2.057523,2.071283,2.136843,2.152771,2.183838,2.229509,2.197737,2.202764,2.199118,2.17394,2.20824,2.115044,2.111051,2.077901,2.031996,2.002254,1.952813,1.886526,1.862739,1.79693,1.769439,1.727439,1.675815,1.630039,1.599526,1.566376,1.527624,1.493509,1.463534,1.43675,1.413315,1.388634,1.370993,1.337055,1.316292,1.297231,1.28652,1.266498,1.249108,1.225234,1.218147,1.197935,1.186215,1.163045,1.149303,1.125967,1.114598,1.0941,1.081746,1.065467,1.052904,1.041841,1.026191,1.012189,1.001658,0.9934883,0.9743186,0.9654487,0.9474119,0.9389361,0.9276296,0.9173636,0.909124,0.9015086,0.8919183,0.8871351,0.8818892,0.8743206,0.8661747,0.8648895,0.8653858,0.8597047,0.8678612,0.8701715,0.8885038,0.9105475,0.9474009,0.9784365,0.9949751,1.012541,1.053591,1.067967,1.035434,1.013469,716R007,Taylor_Colledge_Vanilla_Extract_574077
